timestamp,intersection_id,intersection_name,district,lane_id,vehicle_count,vehicle_type,queue_length,avg_speed,inflow,outflow,weather,signal_state,congestion_index,cycle_sec,yellow_sec,green_sec,red_sec,LOS
1/2/2025 22:30,25,Хүнсний 4,СБД,3,8,car,8.3,11.2,8,7,Snow,red,0.15,105,3,50,52,A
1/2/2025 22:30,25,Хүнсний 4,СБД,4,7,car,6.4,14.7,6,6,Cloudy,red,0.16,105,3,50,52,B
1/2/2025 22:45,25,Хүнсний 4,СБД,1,6,car,7.2,12.7,6,5,Cloudy,green,0.2,105,3,50,52,B
1/2/2025 22:45,25,Хүнсний 4,СБД,2,2,bus,5.7,9.9,2,1,Snow,green,0.2,105,3,50,52,B
1/2/2025 22:45,25,Хүнсний 4,СБД,3,3,bus,4.1,13.7,2,2,Clear,green,0.17,105,3,50,52,B
1/2/2025 22:45,25,Хүнсний 4,СБД,4,3,bus,5.7,13.2,2,2,Rain,green,0.19,105,3,50,52,B
1/2/2025 23:00,25,Хүнсний 4,СБД,1,7,car,6,9,6,6,Snow,green,0.13,105,3,50,52,A
1/2/2025 23:00,25,Хүнсний 4,СБД,2,0,truck,0,0,0,0,Rain,green,0.12,105,3,50,52,A
1/2/2025 23:00,25,Хүнсний 4,СБД,3,4,car,0.8,15.2,3,3,Cloudy,red,0.11,105,3,50,52,A
1/2/2025 23:00,25,Хүнсний 4,СБД,4,7,car,6.7,10.2,6,6,Fog,green,0.12,105,3,50,52,A
1/2/2025 23:15,25,Хүнсний 4,СБД,1,10,car,4.3,15.1,9,8,Clear,green,0.14,105,3,50,52,A
1/2/2025 23:15,25,Хүнсний 4,СБД,2,4,car,3.1,11.1,4,3,Snow,red,0.14,105,3,50,52,A
1/2/2025 23:15,25,Хүнсний 4,СБД,3,0,car,0,0,0,0,Cloudy,green,0.13,105,3,50,52,A
1/2/2025 23:15,25,Хүнсний 4,СБД,4,4,car,6.5,13.3,4,3,Clear,green,0.12,105,3,50,52,A
1/2/2025 23:30,25,Хүнсний 4,СБД,1,11,car,8.6,13.7,11,8,Clear,red,0.18,105,3,50,52,B
1/2/2025 23:30,25,Хүнсний 4,СБД,2,6,car,9.2,14.6,6,5,Clear,green,0.19,105,3,50,52,B
1/2/2025 23:30,25,Хүнсний 4,СБД,3,7,car,2.4,11.5,7,6,Snow,red,0.19,105,3,50,52,B
1/2/2025 23:30,25,Хүнсний 4,СБД,4,9,car,4.8,10.4,9,8,Rain,green,0.16,105,3,50,52,B
1/2/2025 23:45,25,Хүнсний 4,СБД,1,3,truck,7.7,11.7,3,2,Rain,red,0.15,105,3,50,52,A
1/2/2025 23:45,25,Хүнсний 4,СБД,2,2,bus,6.5,14,1,1,Clear,red,0.16,105,3,50,52,B
1/2/2025 23:45,25,Хүнсний 4,СБД,3,1,bus,8.1,11.7,0,0,Fog,red,0.15,105,3,50,52,A
1/2/2025 23:45,25,Хүнсний 4,СБД,4,7,car,1.7,14.5,6,6,Cloudy,red,0.17,105,3,50,52,B
1/3/2025 0:00,25,Хүнсний 4,СБД,1,7,car,4.4,13.9,6,6,Clear,red,0.15,105,3,50,52,A
1/3/2025 0:00,25,Хүнсний 4,СБД,2,8,car,6.5,9.6,7,6,Snow,red,0.15,105,3,50,52,A
1/3/2025 0:00,25,Хүнсний 4,СБД,3,10,car,3.5,14.9,10,9,Clear,red,0.14,105,3,50,52,A
1/3/2025 0:00,25,Хүнсний 4,СБД,4,5,car,0,14.4,5,4,Clear,red,0.15,105,3,50,52,A
1/3/2025 0:15,25,Хүнсний 4,СБД,1,8,car,8.6,15.7,8,7,Clear,green,0.19,105,3,50,52,B
1/3/2025 0:15,25,Хүнсний 4,СБД,2,5,truck,4.8,14.2,4,4,Cloudy,green,0.16,105,3,50,52,B
1/3/2025 0:15,25,Хүнсний 4,СБД,3,3,bus,6.2,13.4,3,2,Clear,green,0.18,105,3,50,52,B
1/3/2025 0:15,25,Хүнсний 4,СБД,4,7,car,11.4,13.8,6,6,Cloudy,red,0.16,105,3,50,52,B
1/3/2025 0:30,25,Хүнсний 4,СБД,1,6,car,9.4,13.1,5,4,Rain,red,0.16,105,3,50,52,B
1/3/2025 0:30,25,Хүнсний 4,СБД,2,7,car,7,14.1,7,6,Clear,red,0.16,105,3,50,52,B
1/3/2025 0:30,25,Хүнсний 4,СБД,3,6,car,6.7,13.7,5,5,Cloudy,green,0.16,105,3,50,52,B
1/3/2025 0:30,25,Хүнсний 4,СБД,4,12,car,8.7,14.8,11,10,Clear,green,0.16,105,3,50,52,B
1/3/2025 0:45,25,Хүнсний 4,СБД,1,6,car,4.9,11.2,5,5,Rain,green,0.15,105,3,50,52,A
1/3/2025 0:45,25,Хүнсний 4,СБД,2,0,bus,0,0,0,0,Clear,green,0.17,105,3,50,52,B
1/3/2025 0:45,25,Хүнсний 4,СБД,3,8,car,7.5,12.2,7,6,Rain,red,0.17,105,3,50,52,B
1/3/2025 0:45,25,Хүнсний 4,СБД,4,0,truck,0,0,0,0,Snow,red,0.14,105,3,50,52,A
1/3/2025 1:00,25,Хүнсний 4,СБД,1,17,car,6.2,15.3,15,14,Clear,green,0.23,105,3,50,52,B
1/3/2025 1:00,25,Хүнсний 4,СБД,2,11,car,6.7,15.8,10,10,Clear,red,0.25,105,3,50,52,B
1/3/2025 1:00,25,Хүнсний 4,СБД,3,15,car,13.2,11.6,15,13,Cloudy,green,0.25,105,3,50,52,B
1/3/2025 1:00,25,Хүнсний 4,СБД,4,14,car,7.2,14.9,14,13,Clear,green,0.24,105,3,50,52,B
1/3/2025 1:15,25,Хүнсний 4,СБД,1,7,car,3.3,11.5,6,6,Rain,green,0.13,105,3,50,52,A
1/3/2025 1:15,25,Хүнсний 4,СБД,2,2,car,5.1,13.5,1,1,Clear,green,0.14,105,3,50,52,A
1/3/2025 1:15,25,Хүнсний 4,СБД,3,2,bus,8.3,11.2,2,1,Cloudy,red,0.13,105,3,50,52,A
1/3/2025 1:15,25,Хүнсний 4,СБД,4,8,car,6,13,8,7,Cloudy,green,0.13,105,3,50,52,A
1/3/2025 1:30,25,Хүнсний 4,СБД,1,10,car,6.9,10.4,10,9,Snow,green,0.2,105,3,50,52,B
1/3/2025 1:30,25,Хүнсний 4,СБД,2,12,car,11.8,11.8,10,11,Fog,green,0.21,105,3,50,52,B
1/3/2025 1:30,25,Хүнсний 4,СБД,3,10,car,8,14,9,9,Cloudy,green,0.19,105,3,50,52,B
1/3/2025 1:30,25,Хүнсний 4,СБД,4,11,car,7.8,9.9,11,10,Snow,green,0.2,105,3,50,52,B
1/3/2025 1:45,25,Хүнсний 4,СБД,1,8,car,11.3,13.9,8,6,Cloudy,green,0.16,105,3,50,52,B
1/3/2025 1:45,25,Хүнсний 4,СБД,2,10,car,8.3,10.4,9,8,Rain,red,0.18,105,3,50,52,B
1/3/2025 1:45,25,Хүнсний 4,СБД,3,9,car,6.9,13.9,9,8,Cloudy,green,0.17,105,3,50,52,B
1/3/2025 1:45,25,Хүнсний 4,СБД,4,6,car,11.9,9.8,6,5,Snow,green,0.15,105,3,50,52,A
1/1/2025 0:00,26,Орос элчин,СБД,1,11,car,2.7,12.9,12,9,Snow,red,0.19,100,3,45,52,B
1/1/2025 0:00,26,Орос элчин,СБД,2,10,car,9.8,15.3,10,9,Clear,red,0.2,100,3,45,52,B
1/1/2025 0:00,26,Орос элчин,СБД,3,5,truck,7.8,12.5,5,4,Rain,green,0.21,100,3,45,52,B
1/1/2025 0:00,26,Орос элчин,СБД,4,13,car,8.8,11.3,14,12,Snow,red,0.19,100,3,45,52,B
1/1/2025 0:15,26,Орос элчин,СБД,1,14,car,5.5,15.3,14,13,Clear,red,0.2,100,3,45,52,B
1/1/2025 0:15,26,Орос элчин,СБД,2,3,bus,14.8,15,2,2,Clear,green,0.2,100,3,45,52,B
1/1/2025 0:15,26,Орос элчин,СБД,3,12,car,5.8,16.3,12,10,Clear,red,0.2,100,3,45,52,B
1/1/2025 0:15,26,Орос элчин,СБД,4,8,car,7.4,14.1,7,7,Clear,green,0.2,100,3,45,52,B
1/1/2025 0:30,26,Орос элчин,СБД,1,2,car,6.7,15.6,1,1,Rain,red,0.12,100,3,45,52,A
1/1/2025 0:30,26,Орос элчин,СБД,2,0,bus,0,0,0,0,Cloudy,red,0.11,100,3,45,52,A
1/1/2025 0:30,26,Орос элчин,СБД,3,6,car,7.6,15.6,6,5,Clear,red,0.12,100,3,45,52,A
1/1/2025 0:30,26,Орос элчин,СБД,4,7,car,6,14.7,6,6,Rain,green,0.11,100,3,45,52,A
1/1/2025 0:45,26,Орос элчин,СБД,1,4,car,11.6,12.8,4,3,Snow,red,0.13,100,3,45,52,A
1/1/2025 0:45,26,Орос элчин,СБД,2,6,car,5.5,17.6,5,5,Clear,green,0.16,100,3,45,52,B
1/1/2025 0:45,26,Орос элчин,СБД,3,8,car,2.9,15.6,8,7,Clear,green,0.15,100,3,45,52,A
1/1/2025 0:45,26,Орос элчин,СБД,4,8,car,5.1,12.8,7,7,Snow,green,0.16,100,3,45,52,B
1/1/2025 1:00,26,Орос элчин,СБД,1,14,car,6.6,12.4,13,12,Fog,green,0.22,100,3,45,52,B
1/1/2025 1:00,26,Орос элчин,СБД,2,15,car,10.3,18.2,14,12,Clear,red,0.21,100,3,45,52,B
1/1/2025 1:00,26,Орос элчин,СБД,3,0,bus,0,0,0,0,Rain,red,0.21,100,3,45,52,B
1/1/2025 1:00,26,Орос элчин,СБД,4,13,car,7.5,13.6,13,11,Cloudy,red,0.22,100,3,45,52,B
1/1/2025 1:15,26,Орос элчин,СБД,1,6,car,2.6,14.6,6,5,Cloudy,red,0.14,100,3,45,52,A
1/1/2025 1:15,26,Орос элчин,СБД,2,5,car,7.2,12.4,5,4,Snow,red,0.14,100,3,45,52,A
1/1/2025 1:15,26,Орос элчин,СБД,3,2,bus,6.3,13.8,1,1,Snow,red,0.13,100,3,45,52,A
1/1/2025 1:15,26,Орос элчин,СБД,4,3,bus,6.8,14.9,3,2,Cloudy,green,0.13,100,3,45,52,A
1/1/2025 1:30,26,Орос элчин,СБД,1,9,car,2.8,16.6,8,8,Clear,red,0.13,100,3,45,52,A
1/1/2025 1:30,26,Орос элчин,СБД,2,8,car,5.7,14.3,7,7,Cloudy,green,0.13,100,3,45,52,A
1/1/2025 1:30,26,Орос элчин,СБД,3,8,car,2.9,14,7,7,Clear,red,0.15,100,3,45,52,A
1/1/2025 1:30,26,Орос элчин,СБД,4,7,car,5.1,15.8,7,6,Cloudy,green,0.16,100,3,45,52,B
1/1/2025 1:45,26,Орос элчин,СБД,1,7,bus,13.9,13.3,7,6,Rain,green,0.14,100,3,45,52,A
1/1/2025 1:45,26,Орос элчин,СБД,2,4,bus,8.9,14.6,4,3,Cloudy,green,0.13,100,3,45,52,A
1/1/2025 1:45,26,Орос элчин,СБД,3,7,car,11.1,15,6,6,Clear,green,0.13,100,3,45,52,A
1/1/2025 1:45,26,Орос элчин,СБД,4,8,car,3.9,17.3,8,6,Cloudy,red,0.14,100,3,45,52,A
1/1/2025 2:00,26,Орос элчин,СБД,1,11,car,7.2,15.4,11,8,Clear,red,0.17,100,3,45,52,B
1/1/2025 2:00,26,Орос элчин,СБД,2,6,car,5.7,13.3,5,5,Cloudy,red,0.17,100,3,45,52,B
1/1/2025 2:00,26,Орос элчин,СБД,3,9,car,10,10.9,8,7,Snow,red,0.19,100,3,45,52,B
1/1/2025 2:00,26,Орос элчин,СБД,4,3,truck,3.3,14.8,3,2,Clear,red,0.19,100,3,45,52,B
1/1/2025 2:15,26,Орос элчин,СБД,1,10,car,5.8,14.1,9,8,Cloudy,green,0.14,100,3,45,52,A
1/1/2025 2:15,26,Орос элчин,СБД,2,12,car,8.4,17.8,11,11,Clear,green,0.15,100,3,45,52,A
1/1/2025 2:15,26,Орос элчин,СБД,3,0,truck,0,0,0,0,Clear,green,0.15,100,3,45,52,A
1/1/2025 2:15,26,Орос элчин,СБД,4,3,bus,5.9,14.9,3,2,Clear,red,0.14,100,3,45,52,A
1/1/2025 2:30,26,Орос элчин,СБД,1,3,truck,5.6,16.7,2,2,Clear,red,0.13,100,3,45,52,A
1/1/2025 2:30,26,Орос элчин,СБД,2,8,car,3,16,8,7,Cloudy,green,0.14,100,3,45,52,A
1/1/2025 2:30,26,Орос элчин,СБД,3,2,bus,5.3,16.2,2,1,Clear,green,0.15,100,3,45,52,A
1/1/2025 2:30,26,Орос элчин,СБД,4,1,truck,2.9,16.5,0,0,Clear,green,0.14,100,3,45,52,A
1/1/2025 2:45,26,Орос элчин,СБД,1,1,bus,4.2,13.8,0,0,Cloudy,green,0.12,100,3,45,52,A
1/1/2025 2:45,26,Орос элчин,СБД,2,9,car,4.5,16.9,9,8,Clear,red,0.11,100,3,45,52,A
1/1/2025 2:45,26,Орос элчин,СБД,3,8,car,2.4,16.2,7,7,Cloudy,red,0.12,100,3,45,52,A
1/1/2025 2:45,26,Орос элчин,СБД,4,4,bus,9.1,11.5,4,3,Fog,green,0.12,100,3,45,52,A
1/1/2025 3:00,26,Орос элчин,СБД,1,4,bus,7.2,10.9,3,3,Fog,red,0.22,100,3,45,52,B
1/1/2025 3:00,26,Орос элчин,СБД,2,11,car,9.7,14.1,10,10,Cloudy,green,0.22,100,3,45,52,B
1/1/2025 3:00,26,Орос элчин,СБД,3,3,bus,9.4,17.9,2,2,Clear,red,0.24,100,3,45,52,B
1/1/2025 3:00,26,Орос элчин,СБД,4,0,bus,0,0,0,0,Rain,red,0.22,100,3,45,52,B
1/1/2025 3:15,26,Орос элчин,СБД,1,9,car,8.2,15.4,8,7,Clear,red,0.2,100,3,45,52,B
1/1/2025 3:15,26,Орос элчин,СБД,2,9,car,8.3,10.8,8,7,Snow,green,0.23,100,3,45,52,B
1/1/2025 3:15,26,Орос элчин,СБД,3,3,bus,10.4,14.6,3,2,Clear,green,0.21,100,3,45,52,B
1/1/2025 3:15,26,Орос элчин,СБД,4,0,truck,0,0,0,0,Clear,green,0.21,100,3,45,52,B
1/1/2025 3:30,26,Орос элчин,СБД,1,9,car,8,17.2,9,7,Clear,green,0.16,100,3,45,52,B
1/1/2025 3:30,26,Орос элчин,СБД,2,3,bus,3.4,15,3,2,Clear,red,0.15,100,3,45,52,A
1/1/2025 3:30,26,Орос элчин,СБД,3,1,bus,6,15.5,1,0,Cloudy,red,0.14,100,3,45,52,A
1/1/2025 3:30,26,Орос элчин,СБД,4,11,car,5.9,16.4,11,9,Cloudy,red,0.15,100,3,45,52,A
1/1/2025 3:45,26,Орос элчин,СБД,1,11,car,8.3,16.6,10,9,Clear,green,0.19,100,3,45,52,B
1/1/2025 3:45,26,Орос элчин,СБД,2,8,car,6.2,12.9,8,7,Rain,red,0.17,100,3,45,52,B
1/1/2025 3:45,26,Орос элчин,СБД,3,8,car,9.1,15.9,7,7,Cloudy,green,0.17,100,3,45,52,B
1/1/2025 3:45,26,Орос элчин,СБД,4,8,car,11.3,17.4,7,6,Cloudy,green,0.19,100,3,45,52,B
1/1/2025 4:00,26,Орос элчин,СБД,1,3,car,6.1,14.7,2,2,Cloudy,red,0.14,100,3,45,52,A
1/1/2025 4:00,26,Орос элчин,СБД,2,5,car,7.6,15.5,5,4,Cloudy,red,0.15,100,3,45,52,A
1/1/2025 4:00,26,Орос элчин,СБД,3,10,car,3,12.9,9,8,Fog,red,0.13,100,3,45,52,A
1/1/2025 4:00,26,Орос элчин,СБД,4,5,car,3.8,10.9,4,4,Snow,green,0.13,100,3,45,52,A
1/1/2025 4:15,26,Орос элчин,СБД,1,10,car,0.9,15.1,9,9,Cloudy,green,0.11,100,3,45,52,A
1/1/2025 4:15,26,Орос элчин,СБД,2,7,car,9.7,12.3,6,6,Snow,red,0.12,100,3,45,52,A
1/1/2025 4:15,26,Орос элчин,СБД,3,0,bus,0,0,0,0,Snow,red,0.1,100,3,45,52,A
1/1/2025 4:15,26,Орос элчин,СБД,4,8,car,4,13.3,8,6,Snow,red,0.11,100,3,45,52,A
1/1/2025 4:30,26,Орос элчин,СБД,1,11,car,11.1,10.6,11,9,Snow,green,0.17,100,3,45,52,B
1/1/2025 4:30,26,Орос элчин,СБД,2,8,car,8.9,11.4,8,7,Snow,green,0.19,100,3,45,52,B
1/1/2025 4:30,26,Орос элчин,СБД,3,0,bus,0,0,0,0,Snow,red,0.18,100,3,45,52,B
1/1/2025 4:30,26,Орос элчин,СБД,4,5,truck,5.9,14.5,5,4,Cloudy,red,0.19,100,3,45,52,B
1/1/2025 4:45,26,Орос элчин,СБД,1,0,bus,0,0,0,0,Cloudy,green,0.2,100,3,45,52,B
1/1/2025 4:45,26,Орос элчин,СБД,2,2,bus,9.6,13.9,1,1,Cloudy,green,0.21,100,3,45,52,B
1/1/2025 4:45,26,Орос элчин,СБД,3,14,car,5.4,12.2,13,12,Snow,red,0.22,100,3,45,52,B
1/1/2025 4:45,26,Орос элчин,СБД,4,14,car,7.3,14.8,13,12,Clear,green,0.21,100,3,45,52,B
1/1/2025 5:00,26,Орос элчин,СБД,1,3,truck,6.8,13.5,2,2,Rain,green,0.22,100,3,45,52,B
1/1/2025 5:00,26,Орос элчин,СБД,2,15,car,13.9,12.2,14,13,Snow,green,0.21,100,3,45,52,B
1/1/2025 5:00,26,Орос элчин,СБД,3,3,bus,9.8,15.3,3,2,Cloudy,green,0.24,100,3,45,52,B
1/1/2025 5:00,26,Орос элчин,СБД,4,13,car,8.3,13.7,12,11,Rain,red,0.24,100,3,45,52,B
1/1/2025 5:15,26,Орос элчин,СБД,1,10,car,5.4,15.4,9,8,Clear,green,0.2,100,3,45,52,B
1/1/2025 5:15,26,Орос элчин,СБД,2,5,bus,10.3,15.5,5,4,Cloudy,red,0.19,100,3,45,52,B
1/1/2025 5:15,26,Орос элчин,СБД,3,11,car,8.6,17,10,8,Clear,green,0.19,100,3,45,52,B
1/1/2025 5:15,26,Орос элчин,СБД,4,11,car,7.1,12.5,10,9,Rain,green,0.19,100,3,45,52,B
1/1/2025 5:30,26,Орос элчин,СБД,1,6,car,4.9,15.4,6,5,Cloudy,red,0.1,100,3,45,52,A
1/1/2025 5:30,26,Орос элчин,СБД,2,1,truck,8.8,15.4,1,0,Cloudy,green,0.1,100,3,45,52,A
1/1/2025 5:30,26,Орос элчин,СБД,3,4,car,7.7,13.9,3,3,Rain,red,0.1,100,3,45,52,A
1/1/2025 5:30,26,Орос элчин,СБД,4,2,car,5.2,11.3,1,1,Rain,red,0.12,100,3,45,52,A
1/1/2025 5:45,26,Орос элчин,СБД,1,6,car,5,14.5,5,4,Cloudy,green,0.13,100,3,45,52,A
1/1/2025 5:45,26,Орос элчин,СБД,2,5,car,2.6,12.5,5,4,Snow,green,0.12,100,3,45,52,A
1/1/2025 5:45,26,Орос элчин,СБД,3,0,bus,0,0,0,0,Clear,green,0.11,100,3,45,52,A
1/1/2025 5:45,26,Орос элчин,СБД,4,1,bus,4.6,18.6,1,0,Cloudy,red,0.13,100,3,45,52,A
1/1/2025 6:00,26,Орос элчин,СБД,1,6,car,5.3,15.5,6,5,Cloudy,green,0.1,100,3,45,52,A
1/1/2025 6:00,26,Орос элчин,СБД,2,0,truck,0,0,0,0,Clear,green,0.1,100,3,45,52,A
1/1/2025 6:00,26,Орос элчин,СБД,3,0,bus,0,0,0,0,Snow,green,0.11,100,3,45,52,A
1/1/2025 6:00,26,Орос элчин,СБД,4,7,car,0,15.9,7,6,Clear,green,0.12,100,3,45,52,A
1/1/2025 6:15,26,Орос элчин,СБД,1,11,car,5.3,12.6,9,10,Rain,green,0.22,100,3,45,52,B
1/1/2025 6:15,26,Орос элчин,СБД,2,13,car,10.6,10.6,14,11,Snow,green,0.21,100,3,45,52,B
1/1/2025 6:15,26,Орос элчин,СБД,3,14,car,11,14.3,13,13,Clear,green,0.22,100,3,45,52,B
1/1/2025 6:15,26,Орос элчин,СБД,4,15,car,8.4,17.9,15,14,Clear,red,0.22,100,3,45,52,B
1/1/2025 6:30,26,Орос элчин,СБД,1,12,car,11.2,16.7,11,11,Clear,green,0.21,100,3,45,52,B
1/1/2025 6:30,26,Орос элчин,СБД,2,13,car,0.3,14.5,11,10,Rain,green,0.24,100,3,45,52,B
1/1/2025 6:30,26,Орос элчин,СБД,3,16,car,13.2,14.2,16,12,Rain,green,0.23,100,3,45,52,B
1/1/2025 6:30,26,Орос элчин,СБД,4,14,car,8.3,11.1,13,11,Snow,green,0.21,100,3,45,52,B
1/1/2025 6:45,26,Орос элчин,СБД,1,6,car,6.3,12.8,6,5,Fog,red,0.19,100,3,45,52,B
1/1/2025 6:45,26,Орос элчин,СБД,2,6,bus,8.2,14.8,5,5,Clear,red,0.18,100,3,45,52,B
1/1/2025 6:45,26,Орос элчин,СБД,3,12,car,5,16.1,11,10,Clear,green,0.2,100,3,45,52,B
1/1/2025 6:45,26,Орос элчин,СБД,4,10,car,5.8,14.2,9,8,Clear,red,0.19,100,3,45,52,B
1/1/2025 7:00,26,Орос элчин,СБД,1,3,truck,12.6,13,2,2,Clear,red,0.51,100,3,45,52,E
1/1/2025 7:00,26,Орос элчин,СБД,2,7,bus,20.4,9.7,7,6,Snow,green,0.51,100,3,45,52,E
1/1/2025 7:00,26,Орос элчин,СБД,3,29,car,26.7,13.5,29,27,Clear,green,0.49,100,3,45,52,D
1/1/2025 7:00,26,Орос элчин,СБД,4,27,car,21.7,11.8,24,23,Fog,green,0.53,100,3,45,52,E
1/1/2025 7:15,26,Орос элчин,СБД,1,25,car,13.8,12.8,25,22,Clear,red,0.46,100,3,45,52,D
1/1/2025 7:15,26,Орос элчин,СБД,2,28,car,17.4,12,26,24,Cloudy,green,0.44,100,3,45,52,D
1/1/2025 7:15,26,Орос элчин,СБД,3,8,bus,18.3,14.6,8,6,Clear,red,0.45,100,3,45,52,D
1/1/2025 7:15,26,Орос элчин,СБД,4,26,car,22.8,13.3,28,23,Clear,green,0.42,100,3,45,52,D
1/1/2025 7:30,26,Орос элчин,СБД,1,28,car,17.3,11,28,25,Snow,red,0.49,100,3,45,52,D
1/1/2025 7:30,26,Орос элчин,СБД,2,28,car,19,14.5,26,27,Rain,green,0.5,100,3,45,52,D
1/1/2025 7:30,26,Орос элчин,СБД,3,5,bus,16.9,13.9,4,4,Clear,green,0.49,100,3,45,52,D
1/1/2025 7:30,26,Орос элчин,СБД,4,25,car,19.4,12.7,26,21,Cloudy,red,0.48,100,3,45,52,D
1/1/2025 7:45,26,Орос элчин,СБД,1,7,truck,15.3,9.7,6,6,Snow,green,0.53,100,3,45,52,E
1/1/2025 7:45,26,Орос элчин,СБД,2,5,bus,20.7,12.2,4,4,Clear,green,0.52,100,3,45,52,E
1/1/2025 7:45,26,Орос элчин,СБД,3,29,car,19,13.1,31,27,Cloudy,green,0.53,100,3,45,52,E
1/1/2025 7:45,26,Орос элчин,СБД,4,28,car,20.3,10.4,29,24,Rain,green,0.55,100,3,45,52,E
1/1/2025 8:00,26,Орос элчин,СБД,1,31,car,20.8,11.5,33,29,Rain,red,0.53,100,3,45,52,E
1/1/2025 8:00,26,Орос элчин,СБД,2,8,bus,15.1,12,7,6,Clear,red,0.52,100,3,45,52,E
1/1/2025 8:00,26,Орос элчин,СБД,3,29,car,20.3,13.1,30,26,Cloudy,green,0.53,100,3,45,52,E
1/1/2025 8:00,26,Орос элчин,СБД,4,6,bus,15.9,13.3,5,5,Cloudy,green,0.47,100,3,45,52,D
1/1/2025 8:15,26,Орос элчин,СБД,1,4,truck,19.2,11.6,3,3,Rain,red,0.51,100,3,45,52,E
1/1/2025 8:15,26,Орос элчин,СБД,2,24,car,20.9,15.7,25,21,Clear,green,0.46,100,3,45,52,D
1/1/2025 8:15,26,Орос элчин,СБД,3,28,car,20.7,12.4,27,27,Clear,green,0.48,100,3,45,52,D
1/1/2025 8:15,26,Орос элчин,СБД,4,26,car,19.6,11.8,23,23,Snow,red,0.51,100,3,45,52,E
1/1/2025 8:30,26,Орос элчин,СБД,1,26,car,16,11.9,25,20,Rain,red,0.49,100,3,45,52,D
1/1/2025 8:30,26,Орос элчин,СБД,2,5,truck,17.3,12.3,4,4,Clear,red,0.41,100,3,45,52,D
1/1/2025 8:30,26,Орос элчин,СБД,3,26,car,16.1,10.2,24,25,Snow,red,0.42,100,3,45,52,D
1/1/2025 8:30,26,Орос элчин,СБД,4,28,car,15.9,12.7,28,27,Cloudy,red,0.41,100,3,45,52,D
1/1/2025 8:45,26,Орос элчин,СБД,1,26,car,16.4,10.6,27,23,Snow,red,0.44,100,3,45,52,D
1/1/2025 8:45,26,Орос элчин,СБД,2,8,bus,19.1,13.6,7,6,Clear,green,0.47,100,3,45,52,D
1/1/2025 8:45,26,Орос элчин,СБД,3,7,bus,19.3,11.7,7,6,Fog,red,0.49,100,3,45,52,D
1/1/2025 8:45,26,Орос элчин,СБД,4,28,car,23,12.7,26,27,Cloudy,red,0.48,100,3,45,52,D
1/1/2025 9:00,26,Орос элчин,СБД,1,29,car,18.7,11.5,27,27,Rain,green,0.53,100,3,45,52,E
1/1/2025 9:00,26,Орос элчин,СБД,2,29,car,20.7,13.5,30,24,Clear,green,0.53,100,3,45,52,E
1/1/2025 9:00,26,Орос элчин,СБД,3,31,car,25.9,14.2,32,29,Cloudy,red,0.48,100,3,45,52,D
1/1/2025 9:00,26,Орос элчин,СБД,4,25,car,22.4,9.9,22,23,Snow,red,0.49,100,3,45,52,D
1/1/2025 9:15,26,Орос элчин,СБД,1,2,truck,17.9,12.9,2,1,Cloudy,green,0.54,100,3,45,52,E
1/1/2025 9:15,26,Орос элчин,СБД,2,24,car,20.5,13.7,24,19,Clear,green,0.51,100,3,45,52,E
1/1/2025 9:15,26,Орос элчин,СБД,3,29,car,16.2,12.8,27,27,Clear,red,0.48,100,3,45,52,D
1/1/2025 9:15,26,Орос элчин,СБД,4,27,car,14.8,15.1,27,22,Clear,green,0.51,100,3,45,52,E
1/1/2025 9:30,26,Орос элчин,СБД,1,25,car,16,12.7,26,23,Cloudy,green,0.44,100,3,45,52,D
1/1/2025 9:30,26,Орос элчин,СБД,2,26,car,17.9,15.5,26,25,Clear,green,0.5,100,3,45,52,D
1/1/2025 9:30,26,Орос элчин,СБД,3,25,car,22.8,14.2,26,21,Clear,red,0.42,100,3,45,52,D
1/1/2025 9:30,26,Орос элчин,СБД,4,25,car,21.6,13.6,25,24,Clear,green,0.43,100,3,45,52,D
1/1/2025 9:45,26,Орос элчин,СБД,1,10,bus,17.6,14.3,9,9,Clear,green,0.46,100,3,45,52,D
1/1/2025 9:45,26,Орос элчин,СБД,2,2,truck,21.2,14.3,2,1,Clear,green,0.53,100,3,45,52,E
1/1/2025 9:45,26,Орос элчин,СБД,3,6,bus,22.3,15,6,5,Clear,red,0.48,100,3,45,52,D
1/1/2025 9:45,26,Орос элчин,СБД,4,9,bus,23.3,10.3,8,8,Fog,red,0.53,100,3,45,52,E
1/1/2025 10:00,26,Орос элчин,СБД,1,20,car,19.2,14.7,19,17,Clear,red,0.4,100,3,45,52,D
1/1/2025 10:00,26,Орос элчин,СБД,2,21,car,17.3,14.2,23,19,Clear,green,0.33,100,3,45,52,C
1/1/2025 10:00,26,Орос элчин,СБД,3,16,car,11.2,11,17,13,Fog,red,0.36,100,3,45,52,D
1/1/2025 10:00,26,Орос элчин,СБД,4,20,car,11.1,14.6,19,16,Clear,green,0.37,100,3,45,52,D
1/1/2025 10:15,26,Орос элчин,СБД,1,18,car,15.7,14.9,18,17,Clear,red,0.33,100,3,45,52,C
1/1/2025 10:15,26,Орос элчин,СБД,2,5,truck,9.2,14.1,5,4,Rain,green,0.34,100,3,45,52,C
1/1/2025 10:15,26,Орос элчин,СБД,3,4,bus,14.9,11.9,4,3,Rain,green,0.39,100,3,45,52,D
